t,Step,AgentID,geometry,speed,x,y
2025-09-02 13:49:54.984431,57,0,POINT (251.34550459429576 91.8297846951531),0.06600000000000524,251.34550459429576,91.8297846951531
2025-09-02 13:49:55.984431,58,0,POINT (251.38957883700328 91.88024716764264),0.06699999999999623,251.38957883700328,91.88024716764264
2025-09-02 13:49:56.984431,59,0,POINT (251.43295490640838 91.93261621005286),0.06799999999999531,251.43295490640838,91.93261621005286
2025-09-02 13:49:57.984431,60,0,POINT (251.47556275525753 91.9868893269382),0.06900000000000996,251.47556275525753,91.9868893269382
2025-09-02 13:49:58.984431,61,0,POINT (251.51733200241665 92.04306165101119),0.07000000000000621,251.51733200241665,92.04306165101119
2025-09-02 13:49:59.984431,62,0,POINT (251.5581920093295 92.10112592432174),0.07100000000000277,251.5581920093295,92.10112592432174
2025-09-02 13:50:00.984431,63,0,POINT (251.5980719572227 92.16107248182121),0.07200000000000406,251.5980719572227,92.16107248182121
2025-09-02 13:50:01.984431,64,0,POINT (251.63690092498481 92.22288923733723),0.07299999999999865,251.63690092498481,92.22288923733723
2025-09-02 13:50:02.984431,65,0,POINT (251.67460796764632 92.28656167198302),0.07399999999999964,251.67460796764632,92.28656167198302
2025-09-02 13:50:03.984431,66,0,POINT (251.71112219538557 92.35207282502284),0.07500000000000323,251.71112219538557,92.35207282502284
2025-09-02 13:50:04.984431,67,0,POINT (251.74637285298633 92.4194032872128),0.07599999999999349,251.74637285298633,92.4194032872128
2025-09-02 13:50:05.984431,68,0,POINT (251.78028939967112 92.48853119663424),0.07700000000000312,251.78028939967112,92.48853119663424
2025-09-02 13:50:06.984431,69,0,POINT (251.812801589234 92.55943223703441),0.07799999999999743,251.812801589234,92.55943223703441
2025-09-02 13:50:07.984431,70,0,POINT (251.84383955039632 92.63207963868709),0.07899999999999344,251.84383955039632,92.63207963868709
2025-09-02 13:50:08.984431,71,0,POINT (251.8733338673082 92.70644418178325),0.07999999999999455,251.8733338673082,92.70644418178325
2025-09-02 13:50:09.984431,72,0,POINT (251.90121566011803 92.7824942023599),0.08099999999999218,251.90121566011803,92.7824942023599
2025-09-02 13:50:10.984431,73,0,POINT (251.9294416725922 92.85948311207947),0.08200000000000268,251.9294416725922,92.85948311207947
2025-09-02 13:50:11.984431,74,0,POINT (251.95801190473068 92.93741091094196),0.08299999999999984,251.95801190473068,92.93741091094196
2025-09-02 13:50:12.984431,75,0,POINT (251.9869263565335 93.01627759894738),0.08400000000001033,251.9869263565335,93.01627759894738
2025-09-02 13:50:13.984431,76,0,POINT (252.01618502800062 93.09608317609572),0.0849999999999977,252.01618502800062,93.09608317609572
2025-09-02 13:50:14.984431,77,0,POINT (252.04578791913207 93.17682764238697),0.08599999999999486,252.04578791913207,93.17682764238697
2025-09-02 13:50:15.984431,78,0,POINT (252.07573502992784 93.25851099782115),0.08700000000000536,252.07573502992784,93.25851099782115
2025-09-02 13:50:16.984431,79,0,POINT (252.10385318208014 93.3418978644102),0.08800000000000222,252.10385318208014,93.3418978644102
2025-09-02 13:50:17.984431,80,0,POINT (252.13007349540985 93.42694782131137),0.08899999999999526,252.13007349540985,93.42694782131137
2025-09-02 13:50:18.984431,81,0,POINT (252.15658841900168 93.51295339570582),0.08999999999999869,252.15658841900168,93.51295339570582
2025-09-02 13:50:19.984431,82,0,POINT (252.18339795285564 93.59991458759355),0.09100000000000212,252.18339795285564,93.59991458759355
2025-09-02 13:50:20.984431,83,0,POINT (252.21050209697174 93.68783139697454),0.09200000000000554,252.21050209697174,93.68783139697454
2025-09-02 13:50:21.984431,84,0,POINT (252.23790085134996 93.7767038238488),0.09299999999999538,252.23790085134996,93.7767038238488
2025-09-02 13:50:22.984431,85,0,POINT (252.26559421599032 93.86653186821634),0.0939999999999988,252.26559421599032,93.86653186821634
2025-09-02 13:50:23.984431,86,0,POINT (252.2911961608891 93.95801706055586),0.09499999999999106,252.2911961608891,93.95801706055586
2025-09-02 13:50:24.984431,87,0,POINT (252.3170675999447 94.05046525492001),0.09600000000000034,252.3170675999447,94.05046525492001
2025-09-02 13:50:25.984431,88,0,POINT (252.34320853315714 94.1438764513088),0.0970000000000096,252.34320853315714,94.1438764513088
2025-09-02 13:50:26.984431,89,0,POINT (252.3671394818191 94.23890965443348),0.09799999999999483,252.3671394818191,94.23890965443348
2025-09-02 13:50:27.984431,90,0,POINT (252.39131462383475 94.33491258412067),0.09900000000000019,252.39131462383475,94.33491258412067
2025-09-02 13:50:28.984431,91,0,POINT (252.4157339592041 94.43188524037036),0.10000000000000554,252.4157339592041,94.43188524037036
2025-09-02 13:50:29.984431,92,0,POINT (252.44039748792713 94.52982762318254),0.10099999999999713,252.44039748792713,94.52982762318254
2025-09-02 13:50:30.984431,93,0,POINT (252.46530521000386 94.62873973255722),0.10200000000000249,252.46530521000386,94.62873973255722
2025-09-02 13:50:31.984431,94,0,POINT (252.4904571254343 94.7286215684944),0.10300000000000786,252.4904571254343,94.7286215684944
2025-09-02 13:50:32.984431,95,0,POINT (252.5158532342184 94.82947313099407),0.10399999999999944,252.5158532342184,94.82947313099407
2025-09-02 13:50:33.984431,96,0,POINT (252.54149353635623 94.93129442005625),0.10500000000000481,252.54149353635623,94.93129442005625
2025-09-02 13:50:34.984431,97,0,POINT (252.56467840677507 95.03472778886758),0.10600000000000408,252.56467840677507,95.03472778886758
2025-09-02 13:50:35.984431,98,0,POINT (252.58808200238656 95.13913694417714),0.1070000000000021,252.58808200238656,95.13913694417714
2025-09-02 13:50:36.984431,99,0,POINT (252.61170432319068 95.24452188598491),0.1080000000000001,252.61170432319068,95.24452188598491
2025-09-02 13:50:37.984431,100,0,POINT (252.63554536918744 95.3508826142909),0.1089999999999981,252.63554536918744,95.3508826142909
2025-09-02 13:50:38.984431,101,0,POINT (252.65678715329457 95.458812158939),0.11000000000000235,252.65678715329457,95.458812158939
2025-09-02 13:50:39.984431,102,0,POINT (252.67822204452995 95.56772288126572),0.11100000000000691,252.67822204452995,95.56772288126572
2025-09-02 13:50:40.984431,103,0,POINT (252.69985004289356 95.67761478127106),0.11199999999999752,252.69985004289356,95.67761478127106
2025-09-02 13:50:41.984431,104,0,POINT (252.7216711483854 95.78848785895502),0.11300000000000207,252.7216711483854,95.78848785895502
2025-09-02 13:50:42.984431,105,0,POINT (252.74368536100553 95.9003421143176),0.11399999999999817,252.74368536100553,95.9003421143176
2025-09-02 13:50:43.984431,106,0,POINT (252.7658926807539 96.0131775473588),0.11500000000000273,252.7658926807539,96.0131775473588
2025-09-02 13:50:44.984431,107,0,POINT (252.7882931076305 96.1269941580786),0.11599999999999334,252.7882931076305,96.1269941580786
2025-09-02 13:50:45.984431,108,0,POINT (252.80787384362276 96.24234403791382),0.116999999999995,252.80787384362276,96.24234403791382
2025-09-02 13:50:46.984431,109,0,POINT (252.82762193633292 96.3586798141579),0.11799999999999843,252.82762193633292,96.3586798141579
2025-09-02 13:50:47.984431,110,0,POINT (252.84753738576094 96.47600148681082),0.11899999999999711,252.84753738576094,96.47600148681082
2025-09-02 13:50:48.984431,111,0,POINT (252.86762019190687 96.59430905587259),0.12000000000000052,252.86762019190687,96.59430905587259
2025-09-02 13:50:49.984431,112,0,POINT (252.88787035477066 96.7136025213432),0.1209999999999992,252.88787035477066,96.7136025213432
2025-09-02 13:50:50.984431,113,0,POINT (252.90828787435234 96.83388188322267),0.12200000000000263,252.90828787435234,96.83388188322267
2025-09-02 13:50:51.984431,114,0,POINT (252.9288727506519 96.95514714151099),0.1230000000000013,252.9288727506519,96.95514714151099
2025-09-02 13:50:52.984431,115,0,POINT (252.9464177102403 97.0778996339217),0.12400000000000237,252.9464177102403,97.0778996339217
2025-09-02 13:50:53.984431,116,0,POINT (252.96410416143829 97.20164206578734),0.1250000000000022,252.96410416143829,97.20164206578734
2025-09-02 13:50:54.984431,117,0,POINT (252.98193210424586 97.3263744371079),0.12600000000000203,252.98193210424586,97.3263744371079
2025-09-02 13:50:55.984431,118,0,POINT (252.999901538663 97.45209674788339),0.12700000000000186,252.999901538663,97.45209674788339
2025-09-02 13:50:56.984431,119,0,POINT (253.01801246468975 97.5788089981138),0.12800000000000167,253.01801246468975,97.5788089981138
2025-09-02 13:50:57.984431,120,0,POINT (253.03626488232607 97.70651118779914),0.1290000000000015,253.03626488232607,97.70651118779914
2025-09-02 13:50:58.984431,121,0,POINT (253.05465879157197 97.8352033169394),0.13000000000000134,253.05465879157197,97.8352033169394
2025-09-02 13:50:59.984431,122,0,POINT (253.06979316000243 97.96532614695862),0.13099999999999756,253.06979316000243,97.96532614695862
2025-09-02 13:51:00.984431,123,0,POINT (253.0850430579629 98.09644228102378),0.13199999999999834,253.0850430579629,98.09644228102378
2025-09-02 13:51:01.984431,124,0,POINT (253.10040848545339 98.2285517191349),0.1329999999999991,253.10040848545339,98.2285517191349
2025-09-02 13:51:02.984431,125,0,POINT (253.11588944247387 98.36165446129196),0.13399999999999987,253.11588944247387,98.36165446129196
2025-09-02 13:51:03.984431,126,0,POINT (253.13148592902436 98.49575050749498),0.13500000000000062,253.13148592902436,98.49575050749498
2025-09-02 13:51:04.984431,127,0,POINT (253.14719794510486 98.63083985774394),0.1360000000000014,253.14719794510486,98.63083985774394
2025-09-02 13:51:05.984431,128,0,POINT (253.16302549071537 98.76692251203885),0.13700000000000215,253.16302549071537,98.76692251203885
2025-09-02 13:51:06.984431,129,0,POINT (253.17896856585588 98.9039984703797),0.1380000000000029,253.17896856585588,98.9039984703797
2025-09-02 13:51:07.984431,130,0,POINT (253.19140743569923 99.042440785143),0.13899999999999746,253.19140743569923,99.042440785143
2025-09-02 13:51:08.984431,131,0,POINT (253.20393579381485 99.18187908778229),0.13999999999999932,253.20393579381485,99.18187908778229
2025-09-02 13:51:09.984431,132,0,POINT (253.2165536402027 99.32231337829758),0.14099999999999865,253.2165536402027,99.32231337829758
2025-09-02 13:51:10.984431,133,0,POINT (253.22926097486283 99.46374365668886),0.1420000000000005,253.22926097486283,99.46374365668886
2025-09-02 13:51:11.984431,134,0,POINT (253.24205779779518 99.60616992295614),0.1429999999999998,253.24205779779518,99.60616992295614
2025-09-02 13:51:12.984431,135,0,POINT (253.2549441089998 99.74959217709942),0.14400000000000165,253.2549441089998,99.74959217709942
2025-09-02 13:51:13.984431,136,0,POINT (253.26791990847667 99.89401041911869),0.145000000000001,253.26791990847667,99.89401041911869
2025-09-02 13:51:14.984431,137,0,POINT (253.2809851962258 100.03942464901395),0.14600000000000285,253.2809851962258,100.03942464901395
2025-09-02 13:51:15.984431,138,0,POINT (253.2941399722472 100.18583486678521),0.14700000000000468,253.2941399722472,100.18583486678521
2025-09-02 13:51:16.984431,139,0,POINT (253.30738423654083 100.33324107243247),0.14800000000000402,253.30738423654083,100.33324107243247
2025-09-02 13:51:17.984431,140,0,POINT (253.32071798910673 100.48164326595573),0.14900000000000585,253.32071798910673,100.48164326595573
2025-09-02 13:51:18.984431,141,0,POINT (253.33414122994486 100.63104144735497),0.15000000000000518,253.33414122994486,100.63104144735497
2025-09-02 13:51:19.984431,142,0,POINT (253.34371246818557 100.781737802316),0.15100000000000152,253.34371246818557,100.781737802316
2025-09-02 13:51:20.984431,143,0,POINT (253.35334709211 100.93343214638273),0.15199999999999822,253.35334709211,100.93343214638273
2025-09-02 13:51:21.984431,144,0,POINT (253.36304510171811 101.08612447955515),0.15299999999999306,253.36304510171811,101.08612447955515
2025-09-02 13:51:22.984431,145,0,POINT (253.37280649700995 101.23981480183329),0.1540000000000039,253.37280649700995,101.23981480183329
2025-09-02 13:51:23.984431,146,0,POINT (253.3826312779855 101.39450311321713),0.1550000000000006,253.3826312779855,101.39450311321713
2025-09-02 13:51:24.984431,147,0,POINT (253.39251944464476 101.55018941370666),0.15599999999999725,253.39251944464476,101.55018941370666
2025-09-02 13:51:25.984431,148,0,POINT (253.40247099698774 101.7068737033019),0.15699999999999392,253.40247099698774,101.7068737033019
2025-09-02 13:51:26.984431,149,0,POINT (253.41248593501444 101.86455598200284),0.15800000000000478,253.41248593501444,101.86455598200284
2025-09-02 13:51:27.984431,150,0,POINT (253.42256425872486 102.02323624980949),0.15900000000000145,253.42256425872486,102.02323624980949
2025-09-02 13:51:28.984431,151,0,POINT (253.42852260333137 102.18312526797381),0.16000000000000195,253.42852260333137,102.18312526797381
2025-09-02 13:51:29.984431,152,0,POINT (253.4345181875917 102.34401359250165),0.16100000000000053,253.4345181875917,102.34401359250165
2025-09-02 13:51:30.984431,153,0,POINT (253.4405510115058 102.50590122339302),0.16199999999999803,253.4405510115058,102.50590122339302
2025-09-02 13:51:31.984431,154,0,POINT (253.4466210750737 102.66878816064792),0.16299999999999662,253.4466210750737,102.66878816064792
2025-09-02 13:51:32.984431,155,0,POINT (253.45272837829538 102.83267440426634),0.16399999999999412,253.45272837829538,102.83267440426634
2025-09-02 13:51:33.984431,156,0,POINT (253.45887292117084 102.9975599542483),0.16500000000000584,253.45887292117084,102.9975599542483
2025-09-02 13:51:34.984431,157,0,POINT (253.4650547037001 103.16344481059379),0.16600000000000442,253.4650547037001,103.16344481059379
2025-09-02 13:51:35.984431,158,0,POINT (253.47127372588315 103.3303289733028),0.16700000000000192,253.47127372588315,103.3303289733028
2025-09-02 13:51:36.984431,159,0,POINT (253.47752998772 103.49821244237533),0.1680000000000005,253.47752998772,103.49821244237533
2025-09-02 13:51:37.984431,160,0,POINT (253.48382348921064 103.6670952178114),0.168999999999998,253.48382348921064,103.6670952178114
2025-09-02 13:51:38.984431,161,0,POINT (253.49015423035507 103.83697729961098),0.1699999999999966,253.49015423035507,103.83697729961098
2025-09-02 13:51:39.984431,162,0,POINT (253.4965222111533 104.00785868777409),0.1709999999999941,253.4965222111533,104.00785868777409
2025-09-02 13:51:40.984431,163,0,POINT (253.5029274316053 104.17973938230074),0.17200000000000581,253.5029274316053,104.17973938230074
2025-09-02 13:51:41.984431,164,0,POINT (253.5093698917111 104.35261938319091),0.1730000000000044,253.5093698917111,104.35261938319091
2025-09-02 13:51:42.984431,165,0,POINT (253.51584959147067 104.52649869044461),0.1740000000000019,253.51584959147067,104.52649869044461
2025-09-02 13:51:43.984431,166,0,POINT (253.52236653088406 104.70137730406184),0.1750000000000005,253.52236653088406,104.70137730406184
2025-09-02 13:51:44.984431,167,0,POINT (253.52892070995122 104.87725522404259),0.175999999999998,253.52892070995122,104.87725522404259
2025-09-02 13:51:45.984431,168,0,POINT (253.5355121286722 105.05413245038686),0.17699999999999658,253.5355121286722,105.05413245038686
2025-09-02 13:51:46.984431,169,0,POINT (253.53748225076941 105.2321215472971),0.17800000000000035,253.53748225076941,105.2321215472971
2025-09-02 13:51:47.984431,170,0,POINT (253.5394634409683 105.41111058295402),0.17900000000000116,253.5394634409683,105.41111058295402
2025-09-02 13:51:48.984431,171,0,POINT (253.54145569926882 105.59109955735764),0.180000000000002,253.54145569926882,105.59109955735764
2025-09-02 13:51:49.984431,172,0,POINT (253.54345902567104 105.77208847050794),0.18100000000000313,253.54345902567104,105.77208847050794
2025-09-02 13:51:50.984431,173,0,POINT (253.55023664266096 105.95396222866985),0.18200000000000047,253.55023664266096,105.95396222866985
2025-09-02 13:51:51.984431,174,0,POINT (253.5618362227805 106.13659423501335),0.18300000000000116,253.5618362227805,106.13659423501335
2025-09-02 13:51:52.984431,175,0,POINT (253.5783020648753 106.31985600419642),0.1840000000000044,253.5783020648753,106.31985600419642
2025-09-02 13:51:53.984431,176,0,POINT (253.59967502792597 106.50361725269686),0.18500000000000827,253.59967502792597,106.50361725269686
2025-09-02 13:51:54.984431,177,0,POINT (253.62599246730858 106.68774599131292),0.18600000000000358,253.62599246730858,106.68774599131292
2025-09-02 13:51:55.984431,178,0,POINT (253.65728817355262 106.87210861976752),0.18699999999999878,253.65728817355262,106.87210861976752
2025-09-02 13:51:56.984431,179,0,POINT (253.69359231366298 107.0565700233479),0.18799999999999628,253.69359231366298,107.0565700233479
2025-09-02 13:51:57.984431,180,0,POINT (253.73493137507018 107.2409936715115),0.18900000000000053,253.73493137507018,107.2409936715115
2025-09-02 13:51:58.984431,181,0,POINT (253.78132811227192 107.4252417183859),0.1899999999999988,253.78132811227192,107.4252417183859
2025-09-02 13:51:59.984431,182,0,POINT (253.8328014962263 107.60917510508958),0.1909999999999914,253.8328014962263,107.60917510508958
2025-09-02 13:52:00.984431,183,0,POINT (253.8845443743375 107.79407149381788),0.19200000000000067,253.8845443743375,107.79407149381788
2025-09-02 13:52:01.984431,184,0,POINT (253.93655674660556 107.97993088457082),0.19300000000000994,253.93655674660556,107.97993088457082
2025-09-02 13:52:02.984431,185,0,POINT (253.98883861303042 108.16675327734838),0.19399999999999787,253.98883861303042,108.16675327734838
2025-09-02 13:52:03.984431,186,0,POINT (254.04138997361213 108.35453867215057),0.19500000000000714,254.04138997361213,108.35453867215057
2025-09-02 13:52:04.984431,187,0,POINT (254.09421082835067 108.54328706897738),0.19600000000000273,254.09421082835067,108.54328706897738
2025-09-02 13:52:05.984431,188,0,POINT (254.14730117724602 108.73299846782882),0.19700000000000437,254.14730117724602,108.73299846782882
2025-09-02 13:52:06.984431,189,0,POINT (254.1906087653869 108.9262041944764),0.19799999999999784,254.1906087653869,108.9262041944764
2025-09-02 13:52:07.984431,190,0,POINT (254.22391275224555 109.12239757983717),0.19900000000000215,254.22391275224555,109.12239757983717
2025-09-02 13:52:08.984431,191,0,POINT (254.25221107416235 109.32038547082219),0.20000000000000512,254.25221107416235,109.32038547082219
2025-09-02 13:52:09.984431,192,0,POINT (254.27543250969308 109.52003958405778),0.2009999999999998,254.27543250969308,109.52003958405778
2025-09-02 13:52:10.984431,193,0,POINT (254.29350914068846 109.72122913500877),0.2020000000000059,254.29350914068846,109.72122913500877
2025-09-02 13:52:11.984431,194,0,POINT (254.30637643448225 109.92382092346631),0.203,254.30637643448225,109.92382092346631
2025-09-02 13:52:12.984431,195,0,POINT (254.31397332385555 110.12767942162581),0.2039999999999979,254.31397332385555,110.12767942162581
2025-09-02 13:52:13.984431,196,0,POINT (254.31624228469784 110.33266686469659),0.20499999999999766,254.31624228469784,110.33266686469659
2025-09-02 13:52:14.984431,197,0,POINT (254.31312941128692 110.53864334398277),0.20600000000000454,254.31312941128692,110.53864334398277
2025-09-02 13:52:15.984431,198,0,POINT (254.3045844891118 110.74546690237257),0.20699999999999555,254.3045844891118,110.74546690237257
2025-09-02 13:52:16.984431,199,0,POINT (254.2905610651638 110.95299363217087),0.20800000000000624,254.2905610651638,110.95299363217087
2025-09-02 13:52:17.984431,200,0,POINT (254.27101651562344 111.16107777520745),0.2090000000000016,254.27101651562344,111.16107777520745
2025-09-02 13:52:18.984431,201,0,POINT (254.24591211087156 111.36957182515145),0.21000000000000243,254.24591211087156,111.36957182515145
2025-09-02 13:52:19.984431,202,0,POINT (254.21521307775637 111.57832663196028),0.2109999999999946,254.21521307775637,111.57832663196028
2025-09-02 13:52:20.984431,203,0,POINT (254.18436855159325 111.7880707980431),0.212000000000006,254.18436855159325,111.7880707980431
2025-09-02 13:52:21.984431,204,0,POINT (254.1533785323822 111.99880432339988),0.21300000000000327,254.1533785323822,111.99880432339988
2025-09-02 13:52:22.984431,205,0,POINT (254.1222430201232 112.21052720803064),0.21400000000000058,254.1222430201232,112.21052720803064
2025-09-02 13:52:23.984431,206,0,POINT (254.09096201481626 112.42323945193537),0.2149999999999979,254.09096201481626,112.42323945193537
2025-09-02 13:52:24.984431,207,0,POINT (254.05953551646138 112.63694105511408),0.2159999999999952,254.05953551646138,112.63694105511408
2025-09-02 13:52:25.984431,208,0,POINT (254.02796352505857 112.85163201756676),0.2169999999999925,254.02796352505857,112.85163201756676
2025-09-02 13:52:26.984431,209,0,POINT (253.99624604060782 113.06731233929342),0.21800000000000386,253.99624604060782,113.06731233929342
2025-09-02 13:52:27.984431,210,0,POINT (253.96438306310912 113.28398202029406),0.21900000000000117,253.96438306310912,113.28398202029406
2025-09-02 13:52:28.984431,211,0,POINT (253.9323745925625 113.50164106056867),0.21999999999999847,253.9323745925625,113.50164106056867
2025-09-02 13:52:29.984431,212,0,POINT (253.90022062896793 113.72028946011726),0.22099999999999578,253.90022062896793,113.72028946011726
2025-09-02 13:52:30.984431,213,0,POINT (253.87946038974323 113.94131663597429),0.22200000000000422,253.87946038974323,113.94131663597429
2025-09-02 13:52:31.984431,214,0,POINT (253.87025499049176 114.16412655636523),0.22299999999999476,253.87025499049176,114.16412655636523
