t,Step,AgentID,geometry,speed,x,y
2025-09-04 09:43:00.118133,35,0,POINT (-4.58987839008233 48.28439260819354),2.33880425692609e-06,-4.58987839008233,48.28439260819354
2025-09-04 09:43:01.118133,36,0,POINT (-4.589880520374711 48.28439423788662),2.6821717262630406e-06,-4.589880520374711,48.28439423788662
2025-09-04 09:43:02.118133,37,0,POINT (-4.589882967667702 48.284395998944014),3.015056568985412e-06,-4.589882967667702,48.284395998944014
2025-09-04 09:43:03.118133,38,0,POINT (-4.58988575590647 48.284397864824655),3.3549643803632094e-06,-4.58988575590647,48.284397864824655
2025-09-04 09:43:04.118133,39,0,POINT (-4.589888862912987 48.28439984487322),3.684302080464247e-06,-4.589888862912987,48.28439984487322
2025-09-04 09:43:05.118133,40,0,POINT (-4.589892271145153 48.28440195294983),4.007497159736931e-06,-4.589892271145153,48.28440195294983
2025-09-04 09:43:06.118133,41,0,POINT (-4.589896009612509 48.28440415170285),4.337124972825925e-06,-4.589896009612509,48.28440415170285
2025-09-04 09:43:07.118133,42,0,POINT (-4.589900077244371 48.284406443298536),4.668729992580074e-06,-4.589900077244371,48.284406443298536
2025-09-04 09:43:08.118133,43,0,POINT (-4.589904476399167 48.28440881888574),4.999597730560693e-06,-4.589904476399167,48.28440881888574
2025-09-04 09:43:09.118133,44,0,POINT (-4.5899092016242236 48.28441126692651),5.321715462989253e-06,-4.5899092016242236,48.28441126692651
2025-09-04 09:43:10.118133,45,0,POINT (-4.589914249661659 48.28441380402095),5.649737174149808e-06,-4.589914249661659,48.28441380402095
2025-09-04 09:43:11.118133,46,0,POINT (-4.589919598624649 48.284416435323),5.961137102894347e-06,-4.589919598624649,48.284416435323
2025-09-04 09:43:12.118133,47,0,POINT (-4.589925263979381 48.28441913186739),6.274360195303439e-06,-4.589925263979381,48.28441913186739
2025-09-04 09:43:13.118133,48,0,POINT (-4.5899312363924825 48.28442189511076),6.580671105320061e-06,-4.5899312363924825,48.28442189511076
2025-09-04 09:43:14.118133,49,0,POINT (-4.589937503125609 48.28442473549914),6.880388811825797e-06,-4.589937503125609,48.28442473549914
2025-09-04 09:43:15.118133,50,0,POINT (-4.589944089473779 48.284427628337866),7.1936428970761255e-06,-4.589944089473779,48.284427628337866
2025-09-04 09:43:16.118133,51,0,POINT (-4.589950962178982 48.284430596482736),7.486251450198673e-06,-4.589950962178982,48.284430596482736
2025-09-04 09:43:17.118133,52,0,POINT (-4.5899581505682505 48.28443359870965),7.79014163586869e-06,-4.5899581505682505,48.28443359870965
2025-09-04 09:43:18.118133,53,0,POINT (-4.58996563664759 48.284436652251344),8.084893368010549e-06,-4.58996563664759,48.284436652251344
2025-09-04 09:43:19.118133,54,0,POINT (-4.589973435037427 48.2844397308012),8.384053511704502e-06,-4.589973435037427,48.2844397308012
2025-09-04 09:43:20.118133,55,0,POINT (-4.589981539620279 48.284442821704275),8.673980919967923e-06,-4.589981539620279,48.284442821704275
2025-09-04 09:43:21.118133,56,0,POINT (-4.589989935949102 48.28444595885895),8.96326264173268e-06,-4.589989935949102,48.28444595885895
2025-09-04 09:43:22.118133,57,0,POINT (-4.589998616744884 48.28444912422336),9.239899740635953e-06,-4.589998616744884,48.28444912422336
2025-09-04 09:43:23.118133,58,0,POINT (-4.5900076035495685 48.28445229536316),9.529889090732072e-06,-4.5900076035495685,48.28445229536316
2025-09-04 09:43:24.118133,59,0,POINT (-4.590016878595156 48.28445548080781),9.80681029970539e-06,-4.590016878595156,48.28445548080781
2025-09-04 09:43:25.118133,60,0,POINT (-4.590026453646557 48.28445865676518),1.0088028279557856e-05,-4.590026453646557,48.28445865676518
2025-09-04 09:43:26.118133,61,0,POINT (-4.590036329790885 48.28446181546039),1.0368972090066238e-05,-4.590036329790885,48.28446181546039
2025-09-04 09:43:27.118133,62,0,POINT (-4.590046049800221 48.28446488438408),1.0192981610147046e-05,-4.590046049800221,48.28446488438408
2025-09-04 09:43:28.118133,63,0,POINT (-4.590055613686595 48.28446787433429),1.0020365504646129e-05,-4.590055613686595,48.28446787433429
2025-09-04 09:43:29.118133,64,0,POINT (-4.590065039311546 48.284470777039786),9.862459374384138e-06,-4.590065039311546,48.284470777039786
2025-09-04 09:43:30.118133,65,0,POINT (-4.590074318418648 48.284473610171425),9.701982451885876e-06,-4.590074318418648,48.284473610171425
2025-09-04 09:43:31.118133,66,0,POINT (-4.590083461694923 48.28447635243136),9.545652968800253e-06,-4.590083461694923,48.28447635243136
2025-09-04 09:43:32.118133,67,0,POINT (-4.59009246530249 48.28447902206446),9.391053726708631e-06,-4.59009246530249,48.28447902206446
2025-09-04 09:43:33.118133,68,0,POINT (-4.590101315945667 48.28448163741204),9.228972186469436e-06,-4.590101315945667,48.28448163741204
2025-09-04 09:43:34.118133,69,0,POINT (-4.5901100216304505 48.28448419993188),9.07499065998614e-06,-4.5901100216304505,48.28448419993188
2025-09-04 09:43:35.118133,70,0,POINT (-4.590118586287738 48.28448671885924),8.92739320828717e-06,-4.590118586287738,48.28448671885924
2025-09-04 09:43:36.118133,71,0,POINT (-4.590127009260285 48.2844891787577),8.774825751290312e-06,-4.590127009260285,48.2844891787577
2025-09-04 09:43:37.118133,72,0,POINT (-4.590135295999219 48.284491569145885),8.624615807442326e-06,-4.590135295999219,48.284491569145885
2025-09-04 09:43:38.118133,73,0,POINT (-4.590143449570235 48.2844939149946),8.484322394542935e-06,-4.590143449570235,48.2844939149946
2025-09-04 09:43:39.118133,74,0,POINT (-4.590151458714493 48.284496225701474),8.335811778758857e-06,-4.590151458714493,48.284496225701474
2025-09-04 09:43:40.118133,75,0,POINT (-4.590159343429286 48.2844984921542),8.20399508306661e-06,-4.590159343429286,48.2844984921542
2025-09-04 09:43:41.118133,76,0,POINT (-4.590167097450257 48.2845007168281),8.06684666882533e-06,-4.590167097450257,48.2845007168281
2025-09-04 09:43:42.118133,77,0,POINT (-4.590174728660914 48.28450288945694),7.934462311227451e-06,-4.590174728660914,48.28450288945694
2025-09-04 09:43:43.118133,78,0,POINT (-4.590182225554365 48.284505047255884),7.801250393668245e-06,-4.590182225554365,48.284505047255884
2025-09-04 09:43:44.118133,79,0,POINT (-4.59018960052251 48.284507188207286),7.679441909390217e-06,-4.59018960052251,48.284507188207286
2025-09-04 09:43:45.118133,80,0,POINT (-4.5901968580953305 48.28450929818433),7.558066312731793e-06,-4.5901968580953305,48.28450929818433
2025-09-04 09:43:46.118133,81,0,POINT (-4.590203998034329 48.28451137493689),7.435834189081834e-06,-4.590203998034329,48.28451137493689
2025-09-04 09:43:47.118133,82,0,POINT (-4.590211028261374 48.284513389326314),7.313129087621532e-06,-4.590211028261374,48.284513389326314
2025-09-04 09:43:48.118133,83,0,POINT (-4.590217938856216 48.284515364905964),7.187435984143821e-06,-4.590217938856216,48.284515364905964
2025-09-04 09:43:49.118133,84,0,POINT (-4.590224735020213 48.284517319315285),7.071602425565195e-06,-4.590224735020213,48.284517319315285
2025-09-04 09:43:50.118133,85,0,POINT (-4.590231428960562 48.2845192349095),6.962638767961754e-06,-4.590231428960562,48.2845192349095
2025-09-04 09:43:51.118133,86,0,POINT (-4.590238006159499 48.28452115241655),6.851013000650748e-06,-4.590238006159499,48.28452115241655
2025-09-04 09:43:52.118133,87,0,POINT (-4.590244471131892 48.284523041424954),6.735296636779279e-06,-4.590244471131892,48.284523041424954
2025-09-04 09:43:53.118133,88,0,POINT (-4.590250833127868 48.28452490235129),6.628577497623904e-06,-4.590250833127868,48.28452490235129
2025-09-04 09:43:54.118133,89,0,POINT (-4.590257088777518 48.28452672612394),6.516080050007014e-06,-4.590257088777518,48.28452672612394
2025-09-04 09:43:55.118133,90,0,POINT (-4.590263245542005 48.284528518234566),6.412285819510142e-06,-4.590263245542005,48.284528518234566
2025-09-04 09:43:56.118133,91,0,POINT (-4.5902692920829375 48.284530294668805),6.302092974346942e-06,-4.5902692920829375,48.284530294668805
2025-09-04 09:43:57.118133,92,0,POINT (-4.590275237890972 48.28453204674583),6.19858105420093e-06,-4.590275237890972,48.28453204674583
2025-09-04 09:43:58.118133,93,0,POINT (-4.590281080878928 48.28453376880998),6.091470526958884e-06,-4.590281080878928,48.28453376880998
2025-09-04 09:43:59.118133,94,0,POINT (-4.59028636422583 48.28453547795176),5.552919964183168e-06,-4.59028636422583,48.28453547795176
2025-09-04 09:44:00.118133,95,0,POINT (-4.590291091480702 48.28453718725377),5.026793408177808e-06,-4.590291091480702,48.28453718725377
2025-09-04 09:44:01.118133,96,0,POINT (-4.590295273146497 48.28453890141008),4.519365075182655e-06,-4.590295273146497,48.28453890141008
2025-09-04 09:44:02.118133,97,0,POINT (-4.590298912995329 48.2845406167611),4.023795302637753e-06,-4.590298912995329,48.2845406167611
2025-09-04 09:44:03.118133,98,0,POINT (-4.590302032144364 48.284542336253466),3.5617053083625758e-06,-4.590302032144364,48.284542336253466
2025-09-04 09:44:04.118133,99,0,POINT (-4.590304642288736 48.28454408448943),3.1415255269536617e-06,-4.590304642288736,48.28454408448943
2025-09-04 09:44:05.118133,100,0,POINT (-4.5903067500551895 48.28454585015203),2.7495897558820257e-06,-4.5903067500551895,48.28454585015203
2025-09-04 09:44:06.118133,101,0,POINT (-4.590308365816067 48.28454764432839),2.41448794439312e-06,-4.590308365816067,48.28454764432839
2025-09-04 09:44:07.118133,102,0,POINT (-4.590309488896129 48.28454948064142),2.1525227882162676e-06,-4.590309488896129,48.28454948064142
2025-09-04 09:44:08.118133,103,0,POINT (-4.5903101340196955 48.284551307155446),1.9370952265256084e-06,-4.5903101340196955,48.284551307155446
2025-09-04 09:44:09.118133,104,0,POINT (-4.590310320435068 48.284553165761906),1.8679316539553044e-06,-4.590310320435068,48.284553165761906
2025-09-04 09:44:10.118133,105,0,POINT (-4.590310040963163 48.284555027138154),1.8822396451209227e-06,-4.590310040963163,48.284555027138154
2025-09-04 09:44:11.118133,106,0,POINT (-4.59030930257981 48.284556906941546),2.0196214421574234e-06,-4.59030930257981,48.284556906941546
2025-09-04 09:44:12.118133,107,0,POINT (-4.590308120355095 48.284558791207054),2.224435159906923e-06,-4.590308120355095,48.284558791207054
2025-09-04 09:44:13.118133,108,0,POINT (-4.590306496023991 48.284560693972615),2.5017930203985997e-06,-4.590306496023991,48.284560693972615
2025-09-04 09:44:14.118133,109,0,POINT (-4.590304433701008 48.28456260415267),2.811043208563763e-06,-4.590304433701008,48.28456260415267
2025-09-04 09:44:15.118133,110,0,POINT (-4.590301935853983 48.28456449952779),3.135552042326499e-06,-4.590301935853983,48.28456449952779
2025-09-04 09:44:16.118133,111,0,POINT (-4.590299023585255 48.284566401860154),3.4785309494558407e-06,-4.590299023585255,48.284566401860154
2025-09-04 09:44:17.118133,112,0,POINT (-4.590295699579574 48.28456832422561),3.8398571219248194e-06,-4.590295699579574,48.28456832422561
2025-09-04 09:44:18.118133,113,0,POINT (-4.5902919623619765 48.284570232798295),4.196360931210404e-06,-4.5902919623619765,48.284570232798295
2025-09-04 09:44:19.118133,114,0,POINT (-4.590287825189636 48.28457214280643),4.5567890078213015e-06,-4.590287825189636,48.28457214280643
2025-09-04 09:44:20.118133,115,0,POINT (-4.590283285458823 48.284574053027676),4.925251369184671e-06,-4.590283285458823,48.284574053027676
2025-09-04 09:44:21.118133,116,0,POINT (-4.590278352096285 48.28457595813952),5.288432383131371e-06,-4.590278352096285,48.28457595813952
2025-09-04 09:44:22.118133,117,0,POINT (-4.590273035191634 48.28457784564676),5.641999525067526e-06,-4.590273035191634,48.28457784564676
2025-09-04 09:44:23.118133,118,0,POINT (-4.590267338655953 48.28457972450508),5.998385395901366e-06,-4.590267338655953,48.28457972450508
2025-09-04 09:44:24.118133,119,0,POINT (-4.5902612664637745 48.28458160178769),6.355761784681039e-06,-4.5902612664637745,48.28458160178769
2025-09-04 09:44:25.118133,120,0,POINT (-4.590255750650451 48.28458347192226),5.824225263637919e-06,-4.590255750650451,48.28458347192226
2025-09-04 09:44:26.118133,121,0,POINT (-4.590250785262218 48.28458533030547),5.301760882000534e-06,-4.590250785262218,48.28458533030547
2025-09-04 09:44:27.118133,122,0,POINT (-4.59024636333127 48.284587204625744),4.802764808941523e-06,-4.59024636333127,48.284587204625744
2025-09-04 09:44:28.118133,123,0,POINT (-4.590242465347148 48.28458909045447),4.33019978564504e-06,-4.590242465347148,48.28458909045447
2025-09-04 09:44:29.118133,124,0,POINT (-4.590239094569741 48.28459098714048),3.867758804684569e-06,-4.590239094569741,48.28459098714048
2025-09-04 09:44:30.118133,125,0,POINT (-4.590236242236554 48.284592904839315),3.4370588322311293e-06,-4.590236242236554,48.284592904839315
2025-09-04 09:44:31.118133,126,0,POINT (-4.59023389918382 48.28459481872231),3.0253667944014457e-06,-4.59023389918382,48.28459481872231
2025-09-04 09:44:32.118133,127,0,POINT (-4.590232053793835 48.284596749059396),2.6705178262806883e-06,-4.590232053793835,48.284596749059396
2025-09-04 09:44:33.118133,128,0,POINT (-4.590230695785599 48.284598701759464),2.378491942675517e-06,-4.590230695785599,48.284598701759464
2025-09-04 09:44:34.118133,129,0,POINT (-4.590229815606701 48.28460069912275),2.182699013268042e-06,-4.590229815606701,48.28460069912275
2025-09-04 09:44:35.118133,130,0,POINT (-4.590229400426141 48.284602703682886),2.0471043554563484e-06,-4.590229400426141,48.284602703682886
2025-09-04 09:44:36.118133,131,0,POINT (-4.590229452485585 48.28460474950384),2.0464832201888607e-06,-4.590229452485585,48.28460474950384
2025-09-04 09:44:37.118133,132,0,POINT (-4.590229963236174 48.28460684022654),2.152205276842169e-06,-4.590229963236174,48.28460684022654
2025-09-04 09:44:38.118133,133,0,POINT (-4.590230919601754 48.284608972587385),2.337006184740466e-06,-4.590230919601754,48.284608972587385
2025-09-04 09:44:39.118133,134,0,POINT (-4.590232325568447 48.28461112226028),2.5686252932825406e-06,-4.590232325568447,48.28461112226028
2025-09-04 09:44:40.118133,135,0,POINT (-4.590234165713471 48.284613273061005),2.8305613344382648e-06,-4.590234165713471,48.284613273061005
2025-09-04 09:44:41.118133,136,0,POINT (-4.590235512894212 48.28461541356962),2.529164500749309e-06,-4.590235512894212,48.28461541356962
2025-09-04 09:44:42.118133,137,0,POINT (-4.590236360951621 48.284617531224036),2.2811535682694014e-06,-4.590236360951621,48.284617531224036
2025-09-04 09:44:43.118133,138,0,POINT (-4.590236721920834 48.28461962944864),2.12904797240675e-06,-4.590236721920834,48.28461962944864
2025-09-04 09:44:44.118133,139,0,POINT (-4.590236601336384 48.28462175914271),2.1331051146062665e-06,-4.590236601336384,48.28462175914271
2025-09-04 09:44:45.118133,140,0,POINT (-4.590236011252789 48.28462390780227),2.2282137599874123e-06,-4.590236011252789,48.28462390780227
2025-09-04 09:44:46.118133,141,0,POINT (-4.590234968285959 48.28462606144284),2.3928952180728836e-06,-4.590234968285959,48.28462606144284
2025-09-04 09:44:47.118133,142,0,POINT (-4.590233475183602 48.2846281995366),2.6078342649659645e-06,-4.590233475183602,48.2846281995366
2025-09-04 09:44:48.118133,143,0,POINT (-4.590231540941463 48.28463033339454),2.8800420761731468e-06,-4.590231540941463,48.28463033339454
2025-09-04 09:44:49.118133,144,0,POINT (-4.590229168268668 48.284632508740586),3.2189604872088287e-06,-4.590229168268668,48.284632508740586
2025-09-04 09:44:50.118133,145,0,POINT (-4.590226358847763 48.28463468411782),3.553183351062858e-06,-4.590226358847763,48.28463468411782
2025-09-04 09:44:51.118133,146,0,POINT (-4.590223121986724 48.28463685639173),3.89821027223397e-06,-4.590223121986724,48.28463685639173
2025-09-04 09:44:52.118133,147,0,POINT (-4.5902203975853615 48.2846390477507),3.4963433660167965e-06,-4.5902203975853615,48.2846390477507
2025-09-04 09:44:53.118133,148,0,POINT (-4.5902181822914025 48.284641241815216),3.1179234141374106e-06,-4.5902181822914025,48.284641241815216
2025-09-04 09:44:54.118133,149,0,POINT (-4.590216460857428 48.2846434405504),2.792448984008958e-06,-4.590216460857428,48.2846434405504
2025-09-04 09:44:55.118133,150,0,POINT (-4.590215227812942 48.28464564572398),2.5264974216113614e-06,-4.590215227812942,48.28464564572398
2025-09-04 09:44:56.118133,151,0,POINT (-4.590214476249836 48.28464787039724),2.3481946715017087e-06,-4.590214476249836,48.28464787039724
2025-09-04 09:44:57.118133,152,0,POINT (-4.590214193215221 48.28465011698838),2.2643498762956426e-06,-4.590214193215221,48.28465011698838
2025-09-04 09:44:58.118133,153,0,POINT (-4.590214378912629 48.28465238092509),2.2715397734782225e-06,-4.590214378912629,48.28465238092509
2025-09-04 09:44:59.118133,154,0,POINT (-4.590215019634156 48.28465468256679),2.3891585532176424e-06,-4.590215019634156,48.28465468256679
2025-09-04 09:45:00.118133,155,0,POINT (-4.590216116685815 48.284656996744985),2.561043355149466e-06,-4.590216116685815,48.284656996744985
2025-09-04 09:45:01.118133,156,0,POINT (-4.590217664004326 48.284659321636425),2.792725332917503e-06,-4.590217664004326,48.284659321636425
2025-09-04 09:45:02.118133,157,0,POINT (-4.590219658260561 48.28466166694054),3.0785563720874957e-06,-4.590219658260561,48.28466166694054
2025-09-04 09:45:03.118133,158,0,POINT (-4.590222079181364 48.2846640346214),3.3862619767911845e-06,-4.590222079181364,48.2846640346214
2025-09-04 09:45:04.118133,159,0,POINT (-4.590224914511427 48.28466639870829),3.6916125718274757e-06,-4.590224914511427,48.28466639870829
2025-09-04 09:45:05.118133,160,0,POINT (-4.5902281639197895 48.284668767029515),4.020895439958399e-06,-4.5902281639197895,48.284668767029515
2025-09-04 09:45:06.118133,161,0,POINT (-4.590231822711831 48.28467113503774),4.358236129327591e-06,-4.590231822711831,48.28467113503774
2025-09-04 09:45:07.118133,162,0,POINT (-4.590235886312313 48.2846735021595),4.702777296294834e-06,-4.590235886312313,48.2846735021595
2025-09-04 09:45:08.118133,163,0,POINT (-4.5902398866443255 48.284675878006645),4.6526665331162536e-06,-4.5902398866443255,48.284675878006645
2025-09-04 09:45:09.118133,164,0,POINT (-4.590243824622576 48.28467823544285),4.5896817040282214e-06,-4.590243824622576,48.28467823544285
2025-09-04 09:45:10.118133,165,0,POINT (-4.590247223468035 48.28468060521955),4.1434275755072175e-06,-4.590247223468035,48.28468060521955
2025-09-04 09:45:11.118133,166,0,POINT (-4.590250117873384 48.28468297126052),3.738413061057075e-06,-4.590250117873384,48.28468297126052
2025-09-04 09:45:12.118133,167,0,POINT (-4.590252499758401 48.28468530400067),3.333924537177589e-06,-4.590252499758401,48.28468530400067
2025-09-04 09:45:13.118133,168,0,POINT (-4.590254377138416 48.2846876019864),2.9673715875737667e-06,-4.590254377138416,48.2846876019864
2025-09-04 09:45:14.118133,169,0,POINT (-4.59025576224147 48.28468992546771),2.705009403541526e-06,-4.59025576224147,48.28468992546771
2025-09-04 09:45:15.118133,170,0,POINT (-4.590256662459996 48.28469224144065),2.4847784739851367e-06,-4.590256662459996,48.28469224144065
2025-09-04 09:45:16.118133,171,0,POINT (-4.590257086021241 48.284694530603524),2.328018638508115e-06,-4.590257086021241,48.284694530603524
2025-09-04 09:45:17.118133,172,0,POINT (-4.590257041391461 48.28469681149004),2.2813231101277057e-06,-4.590257041391461,48.28469681149004
2025-09-04 09:45:18.118133,173,0,POINT (-4.590256526617876 48.28469908266808),2.328785413653244e-06,-4.590256526617876,48.28469908266808
2025-09-04 09:45:19.118133,174,0,POINT (-4.590255553651832 48.28470135593622),2.47273350334561e-06,-4.590255553651832,48.28470135593622
2025-09-04 09:45:20.118133,175,0,POINT (-4.590254136598857 48.28470363461275),2.683357195999709e-06,-4.590254136598857,48.28470363461275
2025-09-04 09:45:21.118133,176,0,POINT (-4.590252273142899 48.28470591465282),2.944664808810383e-06,-4.590252273142899,48.28470591465282
2025-09-04 09:45:22.118133,177,0,POINT (-4.590249964543259 48.28470818409144),3.2372803354254628e-06,-4.590249964543259,48.28470818409144
2025-09-04 09:45:23.118133,178,0,POINT (-4.590247235309075 48.28471044820331),3.546113617812408e-06,-4.590247235309075,48.28471044820331
2025-09-04 09:45:24.118133,179,0,POINT (-4.590244076054927 48.28471269881009),3.878932538018522e-06,-4.590244076054927,48.28471269881009
2025-09-04 09:45:25.118133,180,0,POINT (-4.590240502178916 48.28471494335676),4.220258226945837e-06,-4.590240502178916,48.28471494335676
2025-09-04 09:45:26.118133,181,0,POINT (-4.59023651991393 48.284717193119484),4.573824081580471e-06,-4.59023651991393,48.284717193119484
2025-09-04 09:45:27.118133,182,0,POINT (-4.590232121528218 48.28471944289797),4.940374492004434e-06,-4.590232121528218,48.28471944289797
2025-09-04 09:45:28.118133,183,0,POINT (-4.590227789214665 48.284721676731266),4.874315531693599e-06,-4.590227789214665,48.284721676731266
2025-09-04 09:45:29.118133,184,0,POINT (-4.5902235154216475 48.28472389463865),4.8150202419196725e-06,-4.5902235154216475,48.28472389463865
2025-09-04 09:45:30.118133,185,0,POINT (-4.590219311444995 48.28472610757094),4.750840872871233e-06,-4.590219311444995,48.28472610757094
2025-09-04 09:45:31.118133,186,0,POINT (-4.590215168783749 48.28472830968915),4.691584680281404e-06,-4.590215168783749,48.28472830968915
2025-09-04 09:45:32.118133,187,0,POINT (-4.5902110817432495 48.28473051468682),4.643911581283436e-06,-4.5902110817432495,48.28473051468682
2025-09-04 09:45:33.118133,188,0,POINT (-4.590207054351221 48.28473274016419),4.601373280186866e-06,-4.590207054351221,48.28473274016419
2025-09-04 09:45:34.118133,189,0,POINT (-4.590203080972951 48.2847349649679),4.553843041718347e-06,-4.590203080972951,48.2847349649679
2025-09-04 09:45:35.118133,190,0,POINT (-4.590199159727792 48.28473716862459),4.4980291661314715e-06,-4.590199159727792,48.28473716862459
2025-09-04 09:45:36.118133,191,0,POINT (-4.590195287968887 48.2847393571077),4.447468421770728e-06,-4.590195287968887,48.2847393571077
2025-09-04 09:45:37.118133,192,0,POINT (-4.590191473568402 48.284741541596354),4.395638943957995e-06,-4.590191473568402,48.284741541596354
2025-09-04 09:45:38.118133,193,0,POINT (-4.590187707790154 48.28474372999319),4.355475464351193e-06,-4.590187707790154,48.28474372999319
2025-09-04 09:45:39.118133,194,0,POINT (-4.590183995483421 48.28474590161672),4.300833647043664e-06,-4.590183995483421,48.28474590161672
2025-09-04 09:45:40.118133,195,0,POINT (-4.590180345405396 48.28474804630284),4.233526675749172e-06,-4.590180345405396,48.28474804630284
2025-09-04 09:45:41.118133,196,0,POINT (-4.590176746444198 48.28475019115683),4.189620551192511e-06,-4.590176746444198,48.28475019115683
2025-09-04 09:45:42.118133,197,0,POINT (-4.590173207450502 48.28475233155022),4.135911053963272e-06,-4.590173207450502,48.28475233155022
2025-09-04 09:45:43.118133,198,0,POINT (-4.590169711758286 48.28475447936025),4.102798069049575e-06,-4.590169711758286,48.28475447936025
2025-09-04 09:45:44.118133,199,0,POINT (-4.590166249253309 48.28475664995969),4.086617504943705e-06,-4.590166249253309,48.28475664995969
