t,Step,AgentID,geometry,speed,x,y
2025-09-03 15:43:18.726487,867,2,POINT (176.63511431480404 153.92935371809406),0.01638800432806744,176.63511431480404,153.92935371809406
2025-09-03 15:43:19.726487,868,2,POINT (176.650962280304 153.93441978993525),0.01663800151422817,176.650962280304,153.93441978993525
2025-09-03 15:43:20.726487,869,2,POINT (176.66679869720753 153.94048505402736),0.016958169973490856,176.66679869720753,153.94048505402736
2025-09-03 15:43:21.726487,870,2,POINT (176.6826021030686 153.94754629628434),0.01730921081452676,176.6826021030686,153.94754629628434
2025-09-03 15:43:22.726487,871,2,POINT (176.6983068864749 153.95559693584497),0.017648031594884796,176.6983068864749,153.95559693584497
2025-09-03 15:43:23.726487,872,2,POINT (176.71392716278956 153.96459647623485),0.018027333673482575,176.71392716278956,153.96459647623485
2025-09-03 15:43:24.726487,873,2,POINT (176.72941076006967 153.97455478405845),0.018409499706466083,176.72941076006967,153.97455478405845
2025-09-03 15:43:25.726487,874,2,POINT (176.74473084235856 153.9854578450872),0.018803767205942793,176.74473084235856,153.9854578450872
2025-09-03 15:43:26.726487,875,2,POINT (176.7599882563975 153.99727821721913),0.019300515031790796,176.7599882563975,153.99727821721913
2025-09-03 15:43:27.726487,876,2,POINT (176.7752900848626 154.00793825831866),0.018648925722929265,176.7752900848626,154.00793825831866
2025-09-03 15:43:28.726487,877,2,POINT (176.7906200415755 154.01743349484485),0.018032390010960807,176.7906200415755,154.01743349484485
2025-09-03 15:43:29.726487,878,2,POINT (176.80602726508317 154.02579437939076),0.017529601438869145,176.80602726508317,154.02579437939076
2025-09-03 15:43:30.726487,879,2,POINT (176.82148540651647 154.0330304760304),0.017067959196991455,176.82148540651647,154.0330304760304
2025-09-03 15:43:31.726487,880,2,POINT (176.83698595780635 154.03915126595425),0.01666526806210606,176.83698595780635,154.03915126595425
2025-09-03 15:43:32.726487,881,2,POINT (176.852557982584 154.04414954321075),0.01635453243624918,176.852557982584,154.04414954321075
2025-09-03 15:43:33.726487,882,2,POINT (176.86829113265506 154.04805951898032),0.01621172173698707,176.86829113265506,154.04805951898032
2025-09-03 15:43:34.726487,883,2,POINT (176.88410972657064 154.0509194836329),0.016075052450305573,176.88410972657064,154.0509194836329
2025-09-03 15:43:35.726487,884,2,POINT (176.9000163929532 154.0527144101937),0.01600761683589354,176.9000163929532,154.0527144101937
2025-09-03 15:43:36.726487,885,2,POINT (176.91597322764795 154.05344658808318),0.01597362381982787,176.91597322764795,154.05344658808318
2025-09-03 15:43:37.726487,886,2,POINT (176.93198313950748 154.05316492507123),0.016012389322088077,176.93198313950748,154.05316492507123
2025-09-03 15:43:38.726487,887,2,POINT (176.94812076571247 154.05184707289462),0.016191346883181624,176.94812076571247,154.05184707289462
2025-09-03 15:43:39.726487,888,2,POINT (176.96439469000723 154.04953865652183),0.01643683053698079,176.96439469000723,154.04953865652183
2025-09-03 15:43:40.726487,889,2,POINT (176.9807485454139 154.04623681904894),0.016683846000231196,176.9807485454139,154.04623681904894
