t,Step,AgentID,v,speed,x,y,is_anomaly,anomaly_type,traj_id,geometry
2025-10-07 10:39:28.861075,640,1048,0.17,0.5717217936282883,-4.584818949089832,48.28818510899097,False,n/a,1048,POINT (-4.584818949089832 48.28818510899097)
2025-10-07 10:39:38.861075,650,1048,0.2700000000000001,0.801136308174273,-4.584777451590067,48.28825162096791,False,n/a,1048,POINT (-4.584777451590067 48.28825162096791)
2025-10-07 10:39:48.861075,660,1048,0.3700000000000002,1.1582687159559966,-4.584718849779309,48.28834816508173,False,n/a,1048,POINT (-4.584718849779309 48.28834816508173)
2025-10-07 10:39:58.861075,670,1048,0.4700000000000003,1.530986400161192,-4.584587545855722,48.28845436370391,False,n/a,1048,POINT (-4.584587545855722 48.28845436370391)
2025-10-07 10:40:08.861075,680,1048,0.5700000000000004,1.8963447035824104,-4.584413190181485,48.2885790423912,False,n/a,1048,POINT (-4.584413190181485 48.2885790423912)
2025-10-07 10:40:18.861075,690,1048,0.14,1.16121669144708,-4.5843064243061376,48.28865538879772,False,n/a,1048,POINT (-4.5843064243061376 48.28865538879772)
2025-10-07 10:40:28.861075,700,1048,0.2400000000000001,0.7043555788682044,-4.584241663627135,48.28870169802443,False,n/a,1048,POINT (-4.584241663627135 48.28870169802443)
2025-10-07 10:40:38.861075,710,1048,0.3400000000000002,1.0655630104312472,-4.584143692343516,48.28877175557253,False,n/a,1048,POINT (-4.584143692343516 48.28877175557253)
2025-10-07 10:40:48.861075,720,1048,0.4400000000000003,1.4267697587996475,-4.584012510455281,48.288865561442016,False,n/a,1048,POINT (-4.584012510455281 48.288865561442016)
2025-10-07 10:40:58.861075,730,1048,0.5400000000000004,1.7878302649833615,-4.583828218583545,48.28896912079766,False,n/a,1048,POINT (-4.583828218583545 48.28896912079766)
2025-10-07 10:41:08.861075,740,1048,0.6400000000000005,2.163750539647342,-4.583589443316651,48.28908080272063,False,n/a,1048,POINT (-4.583589443316651 48.28908080272063)
2025-10-07 10:41:18.861075,750,1048,0.7400000000000005,2.5274021039946395,-4.5833105377528005,48.28921125471469,False,n/a,1048,POINT (-4.5833105377528005 48.28921125471469)
2025-10-07 10:41:28.861075,760,1048,0.8400000000000006,2.891169529820621,-4.582990270371368,48.289359315808966,False,n/a,1048,POINT (-4.582990270371368 48.289359315808966)
