t,Step,AgentID,geometry,speed,x,y,is_anomaly,anomaly_type,traj_id
2025-09-03 15:49:29.726487,1238,0,POINT (231.53142819340715 89.70086851622808),0.0283764374801519,231.53142819340715,89.70086851622808,True,location,0
2025-09-03 15:49:30.726487,1239,0,POINT (231.50553042349927 89.71349076932657),0.0288099940902639,231.50553042349927,89.71349076932657,True,location,0
2025-09-03 15:49:31.726487,1240,0,POINT (231.47959563788 89.72702461156372),0.0292536833718647,231.47959563788,89.72702461156372,True,location,0
2025-09-03 15:49:32.726487,1241,0,POINT (231.45365873384887 89.7414916610487),0.0296987964658494,231.45365873384887,89.7414916610487,True,location,0
2025-09-03 15:49:33.726487,1242,0,POINT (231.4278266462288 89.75689739307141),0.030077123033434,231.4278266462288,89.75689739307141,True,location,0
2025-09-03 15:49:34.726487,1243,0,POINT (231.40206929774357 89.77322552091032),0.0304967008004651,231.40206929774357,89.77322552091032,True,location,0
2025-09-03 15:49:35.726487,1244,0,POINT (231.37647981222923 89.78942033556413),0.0302835564384061,231.37647981222923,89.78942033556413,True,location,0
2025-09-03 15:49:36.726487,1245,0,POINT (231.35105650885345 89.80549733748586),0.030080132069668,231.35105650885345,89.80549733748586,True,location,0
2025-09-03 15:49:37.726487,1246,0,POINT (231.32574667206296 89.82141749503377),0.0299004892052157,231.32574667206296,89.82141749503377,True,location,0
2025-09-03 15:49:38.726487,1247,0,POINT (231.30048184078248 89.83717640347476),0.0297767509121219,231.30048184078248,89.83717640347476,True,location,0
2025-09-03 15:49:39.726487,1248,0,POINT (231.27538996446745 89.85281323822555),0.0295653996765452,231.27538996446745,89.85281323822555,True,location,0
2025-09-03 15:49:40.726487,1249,0,POINT (231.25051395551068 89.86832644229354),0.0293168095479488,231.25051395551068,89.86832644229354,True,location,0
2025-09-03 15:49:41.726487,1250,0,POINT (231.2258040710616 89.88372877954765),0.0291171836271256,231.2258040710616,89.88372877954765,True,location,0
2025-09-03 15:49:42.726487,1251,0,POINT (231.20125250411783 89.89900417387194),0.0289156897057005,231.20125250411783,89.89900417387194,True,location,0
2025-09-03 15:49:43.726487,1252,0,POINT (231.1768411816325 89.91414784313432),0.0287270496955471,231.1768411816325,89.91414784313432,True,location,0
2025-09-03 15:49:44.726487,1253,0,POINT (231.15250347752684 89.92916922730817),0.0286001018116227,231.15250347752684,89.92916922730817,True,location,0
2025-09-03 15:49:45.726487,1254,0,POINT (231.12818050488048 89.94406753124929),0.0285230864157028,231.12818050488048,89.94406753124929,True,location,0
2025-09-03 15:49:46.726487,1255,0,POINT (231.10394943555 89.95887401483996),0.0283967723028204,231.10394943555,89.95887401483996,True,location,0
2025-09-03 15:49:47.726487,1256,0,POINT (231.07980531918216 89.97356240032856),0.0282610513506704,231.07980531918216,89.97356240032856,True,location,0
2025-09-03 15:49:48.726487,1257,0,POINT (231.05576560901895 89.98814031804842),0.0281144686910161,231.05576560901895,89.98814031804842,True,location,0
2025-09-03 15:49:49.726487,1258,0,POINT (231.03172151401128 90.00260641392913),0.0280604068888692,231.03172151401128,90.00260641392913,True,location,0
2025-09-03 15:49:50.726487,1259,0,POINT (231.00782166134405 90.01696536097434),0.0278815766728197,231.00782166134405,90.01696536097434,True,location,0
2025-09-03 15:49:51.726487,1260,0,POINT (230.98383307556065 90.03120016591606),0.0278941198035787,230.98383307556065,90.03120016591606,True,location,0
2025-09-03 15:49:52.726487,1261,0,POINT (230.95993296722585 90.04534188521646),0.0277705492057281,230.95993296722585,90.04534188521646,True,location,0
2025-09-03 15:49:53.726487,1262,0,POINT (230.9360556599621 90.05938066003814),0.0276986100853445,230.9360556599621,90.05938066003814,True,location,0
2025-09-03 15:49:54.726487,1263,0,POINT (230.9122184020163 90.07330576809449),0.0276065843732192,230.9122184020163,90.07330576809449,True,location,0
2025-09-03 15:49:55.726487,1264,0,POINT (230.8883586753898 90.0871392753964),0.0275799289151173,230.8883586753898,90.0871392753964,True,location,0
2025-09-03 15:49:56.726487,1265,0,POINT (230.86459107956867 90.10088542559237),0.0274564246821562,230.86459107956867,90.10088542559237,True,location,0
2025-09-03 15:49:57.726487,1266,0,POINT (230.84087289189085 90.11453753307867),0.0273666305112543,230.84087289189085,90.11453753307867,True,location,0
